"ENSG" "neuroectoderm" "mesoderm" "endoderm"
"3372" "ENSG00000166167" 1 0 0
"3373" "ENSG00000166170" 1 0 0
"3374" "ENSG00000166171" 0 0 1
"3375" "ENSG00000166188" 0 1 0
"3376" "ENSG00000166206" 0 0 1
"3377" "ENSG00000166211" 0 0 1
"3378" "ENSG00000166233" 0 1 0
"3379" "ENSG00000166246" 0 1 0
"3380" "ENSG00000166250" 1 0 0
"3381" "ENSG00000166260" 0 0 1
"3382" "ENSG00000166263" 1 0 1
"3383" "ENSG00000166272" 1 0 0
"3384" "ENSG00000166275" 1 0 0
"3385" "ENSG00000166295" 0 1 0
"3386" "ENSG00000166313" 0 0 1
"3387" "ENSG00000166321" 0 1 1
"3388" "ENSG00000166323" 1 0 0
"3389" "ENSG00000166333" 0 0 1
"3390" "ENSG00000166407" 0 0 1
"3391" "ENSG00000166426" 1 0 1
"3392" "ENSG00000166435" 0 1 1
"3393" "ENSG00000166444" 0 0 1
"3394" "ENSG00000166450" 0 0 1
"3395" "ENSG00000166452" 0 0 1
"3396" "ENSG00000166455" 0 1 1
"3397" "ENSG00000166478" 0 1 1
"3398" "ENSG00000166482" 0 1 0
"3399" "ENSG00000166483" 0 1 0
"3400" "ENSG00000166501" 1 0 0
"3401" "ENSG00000166503" 0 0 1
"3402" "ENSG00000166509" 0 1 0
"3403" "ENSG00000166558" 1 1 1
"3404" "ENSG00000166562" 0 1 0
"3405" "ENSG00000166582" 1 0 0
"3406" "ENSG00000166598" 0 0 1
"3407" "ENSG00000166670" 1 0 0
"3408" "ENSG00000166682" 0 0 1
"3409" "ENSG00000166710" 0 0 1
"3410" "ENSG00000166734" 0 0 1
"3411" "ENSG00000166747" 0 0 1
"3412" "ENSG00000166748" 0 0 1
"3413" "ENSG00000166780" 1 0 0
"3414" "ENSG00000166783" 1 1 1
"3415" "ENSG00000166794" 1 0 0
"3416" "ENSG00000166796" 1 0 0
"3417" "ENSG00000166847" 0 0 1
"3418" "ENSG00000166856" 0 0 1
"3419" "ENSG00000166889" 0 0 1
"3420" "ENSG00000166925" 1 0 1
"3421" "ENSG00000166928" 1 0 0
"3422" "ENSG00000166949" 0 0 1
"3423" "ENSG00000166974" 0 1 0
"3424" "ENSG00000166979" 0 1 0
"3425" "ENSG00000166984" 0 0 1
"3426" "ENSG00000167011" 1 0 0
"3427" "ENSG00000167080" 1 0 0
"3428" "ENSG00000167094" 1 0 0
"3429" "ENSG00000167100" 0 1 0
"3430" "ENSG00000167103" 0 1 1
"3431" "ENSG00000167105" 0 0 1
"3432" "ENSG00000167106" 0 1 0
"3433" "ENSG00000167107" 1 0 0
"3434" "ENSG00000167110" 1 0 0
"3435" "ENSG00000167178" 0 0 1
"3436" "ENSG00000167186" 0 0 1
"3437" "ENSG00000167196" 0 0 1
"3438" "ENSG00000167202" 1 0 0
"3439" "ENSG00000167208" 0 0 1
"3440" "ENSG00000167216" 0 0 1
"3441" "ENSG00000167220" 0 0 1
"3442" "ENSG00000167232" 0 1 0
"3443" "ENSG00000167257" 0 0 1
"3444" "ENSG00000167258" 0 0 1
"3445" "ENSG00000167261" 0 1 0
"3446" "ENSG00000167363" 1 0 0
"3447" "ENSG00000167377" 0 0 1
"3448" "ENSG00000167383" 1 0 0
"3449" "ENSG00000167393" 0 0 1
"3450" "ENSG00000167394" 0 1 0
"3451" "ENSG00000167447" 0 1 0
"3452" "ENSG00000167468" 0 0 1
"3453" "ENSG00000167470" 1 0 1
"3454" "ENSG00000167476" 1 0 1
"3455" "ENSG00000167483" 1 1 0
"3456" "ENSG00000167515" 0 0 1
"3457" "ENSG00000167525" 0 0 1
"3458" "ENSG00000167535" 1 0 1
"3459" "ENSG00000167536" 0 1 1
"3460" "ENSG00000167548" 0 1 1
"3461" "ENSG00000167552" 0 0 1
"3462" "ENSG00000167555" 0 1 0
"3463" "ENSG00000167566" 0 1 0
"3464" "ENSG00000167600" 0 0 1
"3465" "ENSG00000167604" 0 0 1
"3466" "ENSG00000167608" 0 1 1
"3467" "ENSG00000167617" 1 0 0
"3468" "ENSG00000167632" 0 0 1
"3469" "ENSG00000167633" 0 0 1
"3470" "ENSG00000167656" 1 0 0
"3471" "ENSG00000167657" 0 1 0
"3472" "ENSG00000167658" 1 0 0
"3473" "ENSG00000167670" 1 0 0
"3474" "ENSG00000167671" 0 1 0
"3475" "ENSG00000167674" 1 0 0
"3476" "ENSG00000167693" 0 0 1
"3477" "ENSG00000167700" 0 1 0
"3478" "ENSG00000167703" 1 0 0
"3479" "ENSG00000167705" 0 1 0
"3480" "ENSG00000167741" 0 0 1
"3481" "ENSG00000167748" 0 0 1
"3482" "ENSG00000167754" 0 1 0
"3483" "ENSG00000167755" 0 0 1
"3484" "ENSG00000167768" 1 0 1
"3485" "ENSG00000167771" 1 0 1
"3486" "ENSG00000167780" 0 1 0
"3487" "ENSG00000167791" 0 0 1
"3488" "ENSG00000167792" 0 0 1
"3489" "ENSG00000167799" 0 1 0
"3490" "ENSG00000167800" 0 0 1
"3491" "ENSG00000167815" 1 0 0
"3492" "ENSG00000167863" 0 1 1
"3493" "ENSG00000167880" 1 0 0
"3494" "ENSG00000167881" 0 0 1
"3495" "ENSG00000167916" 1 1 0
"3496" "ENSG00000167941" 0 0 1
"3497" "ENSG00000167945" 1 0 0
"3498" "ENSG00000167967" 1 0 1
"3499" "ENSG00000167986" 0 0 1
"3500" "ENSG00000167992" 1 0 0
"3501" "ENSG00000167996" 1 0 0
"3502" "ENSG00000168004" 0 0 1
"3503" "ENSG00000168028" 1 1 0
"3504" "ENSG00000168040" 0 1 0
"3505" "ENSG00000168065" 0 0 1
"3506" "ENSG00000168090" 0 1 0
"3507" "ENSG00000168101" 0 0 1
"3508" "ENSG00000168116" 1 0 0
"3509" "ENSG00000168137" 0 0 1
"3510" "ENSG00000168140" 1 0 0
"3511" "ENSG00000168148" 1 0 0
"3512" "ENSG00000168175" 0 1 0
"3513" "ENSG00000168209" 1 0 0
"3514" "ENSG00000168214" 0 0 1
"3515" "ENSG00000168228" 0 1 0
"3516" "ENSG00000168229" 0 1 0
"3517" "ENSG00000168234" 1 0 0
"3518" "ENSG00000168242" 1 0 1
"3519" "ENSG00000168246" 1 0 0
"3520" "ENSG00000168256" 1 1 0
"3521" "ENSG00000168259" 1 0 1
"3522" "ENSG00000168275" 0 1 0
"3523" "ENSG00000168283" 1 0 0
"3524" "ENSG00000168286" 0 0 1
"3525" "ENSG00000168303" 1 0 0
"3526" "ENSG00000168309" 0 1 0
"3527" "ENSG00000168314" 1 0 1
"3528" "ENSG00000168334" 0 1 0
"3529" "ENSG00000168374" 1 0 0
"3530" "ENSG00000168393" 0 1 1
"3531" "ENSG00000168434" 1 0 0
"3532" "ENSG00000168439" 0 1 0
"3533" "ENSG00000168454" 0 1 0
"3534" "ENSG00000168461" 0 0 1
"3535" "ENSG00000168491" 0 0 1
"3536" "ENSG00000168495" 0 0 1
"3537" "ENSG00000168505" 1 1 0
"3538" "ENSG00000168517" 0 1 0
"3539" "ENSG00000168538" 0 1 0
"3540" "ENSG00000168539" 0 1 0
"3541" "ENSG00000168569" 1 0 0
"3542" "ENSG00000168582" 0 0 1
"3543" "ENSG00000168591" 1 1 1
"3544" "ENSG00000168594" 0 0 1
"3545" "ENSG00000168612" 1 0 0
"3546" "ENSG00000168619" 1 0 0
"3547" "ENSG00000168631" 0 0 1
"3548" "ENSG00000168634" 1 0 0
"3549" "ENSG00000168653" 0 0 1
"3550" "ENSG00000168658" 0 0 1
"3551" "ENSG00000168661" 0 0 1
"3552" "ENSG00000168676" 1 1 0
"3553" "ENSG00000168754" 0 0 1
"3554" "ENSG00000168781" 0 0 1
"3555" "ENSG00000168785" 0 0 1
"3556" "ENSG00000168802" 0 1 0
"3557" "ENSG00000168806" 1 0 1
"3558" "ENSG00000168807" 0 1 0
"3559" "ENSG00000168818" 1 0 1
"3560" "ENSG00000168826" 0 1 0
"3561" "ENSG00000168874" 0 0 1
"3562" "ENSG00000168875" 0 0 1
"3563" "ENSG00000168876" 0 1 0
"3564" "ENSG00000168878" 1 0 1
"3565" "ENSG00000168883" 0 1 0
"3566" "ENSG00000168890" 1 1 0
"3567" "ENSG00000168904" 0 0 1
"3568" "ENSG00000168906" 0 0 1
"3569" "ENSG00000168913" 0 0 1
"3570" "ENSG00000168916" 0 0 1
"3571" "ENSG00000168938" 1 1 0
"3572" "ENSG00000168952" 0 0 1
"3573" "ENSG00000168958" 1 0 0
"3574" "ENSG00000168995" 0 1 0
"3575" "ENSG00000169020" 1 1 0
"3576" "ENSG00000169021" 1 0 0
"3577" "ENSG00000169026" 0 1 0
"3578" "ENSG00000169071" 0 1 0
"3579" "ENSG00000169084" 1 0 0
"3580" "ENSG00000169105" 0 0 1
"3581" "ENSG00000169129" 0 1 0
"3582" "ENSG00000169180" 1 0 0
"3583" "ENSG00000169213" 0 0 1
"3584" "ENSG00000169217" 0 1 1
"3585" "ENSG00000169224" 1 0 0
"3586" "ENSG00000169230" 0 0 1
"3587" "ENSG00000169241" 0 1 1
"3588" "ENSG00000169249" 1 0 1
"3589" "ENSG00000169288" 1 0 1
"3590" "ENSG00000169297" 0 1 1
"3591" "ENSG00000169299" 0 0 1
"3592" "ENSG00000169302" 0 1 0
"3593" "ENSG00000169313" 0 0 1
"3594" "ENSG00000169371" 0 0 1
"3595" "ENSG00000169375" 0 1 1
"3596" "ENSG00000169379" 1 0 0
"3597" "ENSG00000169385" 0 0 1
"3598" "ENSG00000169418" 0 0 1
"3599" "ENSG00000169427" 1 0 0
"3600" "ENSG00000169439" 1 0 0
"3601" "ENSG00000169442" 1 0 0
"3602" "ENSG00000169504" 0 0 1
"3603" "ENSG00000169508" 0 1 0
"3604" "ENSG00000169509" 1 0 0
"3605" "ENSG00000169567" 1 1 0
"3606" "ENSG00000169583" 0 0 1
"3607" "ENSG00000169592" 1 0 0
"3608" "ENSG00000169609" 0 1 0
"3609" "ENSG00000169629" 0 1 0
"3610" "ENSG00000169635" 0 1 1
"3611" "ENSG00000169641" 1 0 0
"3612" "ENSG00000169676" 0 0 1
"3613" "ENSG00000169683" 0 1 0
"3614" "ENSG00000169684" 1 0 0
"3615" "ENSG00000169688" 1 0 0
"3616" "ENSG00000169704" 0 0 1
"3617" "ENSG00000169710" 1 0 0
"3618" "ENSG00000169714" 0 0 1
"3619" "ENSG00000169740" 0 1 0
"3620" "ENSG00000169760" 1 0 0
"3621" "ENSG00000169813" 0 1 0
"3622" "ENSG00000169851" 1 0 0
"3623" "ENSG00000169856" 0 0 1
"3624" "ENSG00000169862" 0 0 1
"3625" "ENSG00000169885" 1 0 0
"3626" "ENSG00000169905" 1 0 0
"3627" "ENSG00000169951" 0 0 1
"3628" "ENSG00000169955" 1 0 0
"3629" "ENSG00000169976" 0 1 0
"3630" "ENSG00000169992" 1 0 0
"3631" "ENSG00000170006" 0 0 1
"3632" "ENSG00000170043" 0 1 0
"3633" "ENSG00000170088" 0 0 1
"3634" "ENSG00000170100" 1 0 0
"3635" "ENSG00000170122" 0 0 1
"3636" "ENSG00000170128" 0 1 0
"3637" "ENSG00000170145" 1 0 1
"3638" "ENSG00000170178" 1 0 0
"3639" "ENSG00000170265" 1 0 0
"3640" "ENSG00000170270" 0 0 1
"3641" "ENSG00000170271" 0 0 1
"3642" "ENSG00000170276" 1 0 1
"3643" "ENSG00000170324" 0 1 0
"3644" "ENSG00000170325" 1 0 0
"3645" "ENSG00000170340" 0 1 0
"3646" "ENSG00000170348" 1 1 1
"3647" "ENSG00000170381" 1 0 0
"3648" "ENSG00000170382" 1 0 0
"3649" "ENSG00000170390" 0 1 0
"3650" "ENSG00000170419" 0 0 1
"3651" "ENSG00000170421" 1 0 0
"3652" "ENSG00000170423" 1 0 1
"3653" "ENSG00000170445" 1 0 0
"3654" "ENSG00000170454" 0 0 1
"3655" "ENSG00000170469" 0 1 0
"3656" "ENSG00000170471" 0 1 0
"3657" "ENSG00000170482" 0 0 1
"3658" "ENSG00000170522" 0 0 1
"3659" "ENSG00000170525" 0 0 1
"3660" "ENSG00000170542" 1 0 0
"3661" "ENSG00000170549" 1 0 0
"3662" "ENSG00000170561" 1 0 1
"3663" "ENSG00000170579" 0 0 1
"3664" "ENSG00000170581" 1 0 0
"3665" "ENSG00000170606" 0 0 1
"3666" "ENSG00000170608" 1 0 1
"3667" "ENSG00000170615" 1 0 0
"3668" "ENSG00000170627" 0 1 0
"3669" "ENSG00000170647" 0 0 1
"3670" "ENSG00000170667" 1 0 0
"3671" "ENSG00000170689" 1 0 0
"3672" "ENSG00000170734" 0 1 0
"3673" "ENSG00000170748" 0 0 1
"3674" "ENSG00000170776" 1 0 0
"3675" "ENSG00000170802" 1 0 0
"3676" "ENSG00000170832" 0 0 1
"3677" "ENSG00000170835" 0 1 0
"3678" "ENSG00000170836" 0 0 1
"3679" "ENSG00000170855" 0 0 1
"3680" "ENSG00000170860" 1 0 1
"3681" "ENSG00000170871" 0 0 1
"3682" "ENSG00000170876" 0 0 1
"3683" "ENSG00000170889" 1 0 0
"3684" "ENSG00000170891" 1 0 0
"3685" "ENSG00000170899" 0 0 1
"3686" "ENSG00000170903" 0 1 1
"3687" "ENSG00000170906" 0 0 1
"3688" "ENSG00000170909" 0 0 1
"3689" "ENSG00000170915" 1 0 0
"3690" "ENSG00000170917" 0 1 1
"3691" "ENSG00000170946" 0 0 1
"3692" "ENSG00000170948" 1 0 0
"3693" "ENSG00000170956" 1 0 0
"3694" "ENSG00000170961" 0 0 1
"3695" "ENSG00000170989" 0 0 1
"3696" "ENSG00000171016" 0 0 1
"3697" "ENSG00000171056" 1 0 0
"3698" "ENSG00000171094" 0 1 0
"3699" "ENSG00000171100" 1 0 0
"3700" "ENSG00000171103" 1 0 0
"3701" "ENSG00000171109" 1 1 0
"3702" "ENSG00000171124" 0 0 1
"3703" "ENSG00000171126" 0 1 0
"3704" "ENSG00000171150" 1 0 0
"3705" "ENSG00000171155" 0 0 1
"3706" "ENSG00000171163" 0 1 0
"3707" "ENSG00000171204" 0 0 1
"3708" "ENSG00000171209" 0 0 1
"3709" "ENSG00000171295" 0 0 1
"3710" "ENSG00000171307" 1 0 0
"3711" "ENSG00000171311" 0 1 0
"3712" "ENSG00000171316" 0 0 1
"3713" "ENSG00000171357" 1 0 0
"3714" "ENSG00000171368" 1 0 1
"3715" "ENSG00000171401" 1 1 0
"3716" "ENSG00000171405" 0 0 1
"3717" "ENSG00000171431" 0 0 1
"3718" "ENSG00000171450" 0 1 0
"3719" "ENSG00000171451" 1 0 0
"3720" "ENSG00000171453" 0 0 1
"3721" "ENSG00000171475" 0 1 0
"3722" "ENSG00000171487" 0 0 1
"3723" "ENSG00000171488" 0 1 0
"3724" "ENSG00000171509" 0 1 0
"3725" "ENSG00000171522" 0 0 1
"3726" "ENSG00000171532" 0 0 1
"3727" "ENSG00000171557" 1 0 0
"3728" "ENSG00000171603" 0 0 1
"3729" "ENSG00000171604" 1 0 0
"3730" "ENSG00000171612" 1 0 0
"3731" "ENSG00000171621" 0 0 1
"3732" "ENSG00000171643" 0 1 0
"3733" "ENSG00000171657" 0 0 1
"3734" "ENSG00000171680" 0 0 1
"3735" "ENSG00000171681" 1 0 1
"3736" "ENSG00000171703" 1 0 0
"3737" "ENSG00000171724" 0 0 1
"3738" "ENSG00000171766" 0 1 0
"3739" "ENSG00000171772" 0 0 1
"3740" "ENSG00000171790" 0 1 0
"3741" "ENSG00000171792" 1 0 0
"3742" "ENSG00000171806" 0 0 1
"3743" "ENSG00000171819" 0 1 1
"3744" "ENSG00000171853" 1 0 0
"3745" "ENSG00000171855" 0 0 1
"3746" "ENSG00000171858" 0 0 1
"3747" "ENSG00000171862" 0 1 1
"3748" "ENSG00000171865" 1 0 0
"3749" "ENSG00000171873" 0 1 1
"3750" "ENSG00000171877" 0 1 0
"3751" "ENSG00000171903" 0 0 1
"3752" "ENSG00000171951" 1 0 0
"3753" "ENSG00000171956" 0 1 1
"3754" "ENSG00000171970" 1 0 0
"3755" "ENSG00000172005" 0 0 1
"3756" "ENSG00000172023" 1 0 1
"3757" "ENSG00000172046" 0 1 0
"3758" "ENSG00000172053" 1 0 0
"3759" "ENSG00000172059" 1 1 0
"3760" "ENSG00000172062" 1 0 0
"3761" "ENSG00000172113" 0 1 1
"3762" "ENSG00000172115" 0 0 1
"3763" "ENSG00000172116" 0 0 1
"3764" "ENSG00000172155" 1 1 1
"3765" "ENSG00000172164" 0 0 1
"3766" "ENSG00000172171" 0 1 1
"3767" "ENSG00000172175" 1 0 1
"3768" "ENSG00000172179" 0 1 0
"3769" "ENSG00000172201" 0 1 0
"3770" "ENSG00000172215" 1 0 0
"3771" "ENSG00000172236" 1 0 0
"3772" "ENSG00000172260" 1 0 0
"3773" "ENSG00000172270" 1 1 0
"3774" "ENSG00000172273" 0 0 1
"3775" "ENSG00000172296" 0 0 1
"3776" "ENSG00000172331" 0 1 0
"3777" "ENSG00000172339" 0 1 0
"3778" "ENSG00000172350" 1 0 0
"3779" "ENSG00000172361" 0 1 0
"3780" "ENSG00000172366" 0 1 0
"3781" "ENSG00000172404" 1 0 0
"3782" "ENSG00000172458" 0 0 1
"3783" "ENSG00000172465" 0 1 0
"3784" "ENSG00000172468" 0 0 1
"3785" "ENSG00000172500" 0 1 0
"3786" "ENSG00000172530" 0 0 1
"3787" "ENSG00000172538" 0 1 0
"3788" "ENSG00000172554" 1 1 0
"3789" "ENSG00000172578" 0 0 1
"3790" "ENSG00000172594" 0 0 1
"3791" "ENSG00000172602" 0 1 0
"3792" "ENSG00000172613" 1 0 0
"3793" "ENSG00000172663" 0 1 0
"3794" "ENSG00000172673" 1 0 0
"3795" "ENSG00000172794" 0 0 1
"3796" "ENSG00000172867" 0 1 1
"3797" "ENSG00000172869" 0 0 1
"3798" "ENSG00000172915" 0 0 1
"3799" "ENSG00000172922" 1 0 0
"3800" "ENSG00000172943" 1 0 1
"3801" "ENSG00000172954" 1 0 0
"3802" "ENSG00000172969" 1 0 0
"3803" "ENSG00000172977" 0 0 1
"3804" "ENSG00000172986" 0 1 0
"3805" "ENSG00000173011" 0 0 1
"3806" "ENSG00000173013" 0 0 1
"3807" "ENSG00000173077" 1 0 0
"3808" "ENSG00000173085" 0 0 1
"3809" "ENSG00000173110" 0 1 0
"3810" "ENSG00000173120" 0 0 1
"3811" "ENSG00000173124" 0 0 1
"3812" "ENSG00000173137" 1 0 0
"3813" "ENSG00000173145" 0 1 0
"3814" "ENSG00000173153" 0 1 0
"3815" "ENSG00000173163" 0 0 1
"3816" "ENSG00000173166" 1 0 0
"3817" "ENSG00000173207" 0 0 1
"3818" "ENSG00000173226" 0 0 1
"3819" "ENSG00000173227" 0 0 1
"3820" "ENSG00000173258" 0 0 1
"3821" "ENSG00000173262" 0 0 1
"3822" "ENSG00000173320" 0 1 0
"3823" "ENSG00000173334" 0 0 1
"3824" "ENSG00000173335" 0 1 0
"3825" "ENSG00000173349" 0 1 0
"3826" "ENSG00000173391" 0 1 0
"3827" "ENSG00000173418" 0 1 0
"3828" "ENSG00000173436" 0 0 1
"3829" "ENSG00000173442" 1 0 0
"3830" "ENSG00000173451" 1 0 0
"3831" "ENSG00000173452" 1 0 1
"3832" "ENSG00000173480" 1 1 0
"3833" "ENSG00000173486" 0 0 1
"3834" "ENSG00000173548" 0 1 0
"3835" "ENSG00000173557" 0 0 1
"3836" "ENSG00000173578" 0 1 0
"3837" "ENSG00000173585" 0 1 0
"3838" "ENSG00000173588" 1 1 0
"3839" "ENSG00000173612" 0 1 0
"3840" "ENSG00000173621" 0 0 1
"3841" "ENSG00000173626" 0 0 1
"3842" "ENSG00000173627" 1 0 0
"3843" "ENSG00000173673" 0 0 1
"3844" "ENSG00000173699" 0 0 1
"3845" "ENSG00000173769" 1 0 0
"3846" "ENSG00000173801" 0 1 0
"3847" "ENSG00000173846" 0 0 1
"3848" "ENSG00000173875" 0 1 0
"3849" "ENSG00000173876" 1 0 0
"3850" "ENSG00000173894" 0 0 1
"3851" "ENSG00000173905" 0 0 1
"3852" "ENSG00000173928" 0 1 0
"3853" "ENSG00000173930" 0 1 0
"3854" "ENSG00000173947" 1 0 0
"3855" "ENSG00000173992" 0 0 1
"3856" "ENSG00000174007" 0 0 1
"3857" "ENSG00000174015" 0 1 0
"3858" "ENSG00000174021" 1 0 0
"3859" "ENSG00000174059" 0 0 1
"3860" "ENSG00000174100" 1 0 0
"3861" "ENSG00000174125" 0 0 1
"3862" "ENSG00000174130" 1 0 0
"3863" "ENSG00000174137" 0 1 0
"3864" "ENSG00000174156" 1 0 0
"3865" "ENSG00000174225" 0 0 1
"3866" "ENSG00000174233" 0 0 1
"3867" "ENSG00000174276" 0 1 1
"3868" "ENSG00000174282" 0 0 1
"3869" "ENSG00000174307" 0 0 1
"3870" "ENSG00000174332" 0 1 1
"3871" "ENSG00000174371" 0 0 1
"3872" "ENSG00000174373" 1 0 0
"3873" "ENSG00000174374" 0 1 0
"3874" "ENSG00000174407" 0 0 1
"3875" "ENSG00000174437" 1 0 0
"3876" "ENSG00000174442" 0 0 1
"3877" "ENSG00000174460" 1 0 0
"3878" "ENSG00000174482" 0 1 0
"3879" "ENSG00000174483" 1 0 0
"3880" "ENSG00000174516" 0 0 1
"3881" "ENSG00000174527" 0 0 1
"3882" "ENSG00000174529" 1 0 0
"3883" "ENSG00000174547" 0 0 1
"3884" "ENSG00000174576" 1 0 0
"3885" "ENSG00000174606" 1 0 1
"3886" "ENSG00000174669" 1 0 0
"3887" "ENSG00000174695" 1 0 0
"3888" "ENSG00000174744" 1 0 0
"3889" "ENSG00000174775" 0 1 0
"3890" "ENSG00000174796" 1 0 0
"3891" "ENSG00000174799" 0 1 0
"3892" "ENSG00000174839" 0 1 0
"3893" "ENSG00000174840" 0 1 0
"3894" "ENSG00000174844" 1 0 0
"3895" "ENSG00000174851" 0 0 1
"3896" "ENSG00000174885" 0 1 0
"3897" "ENSG00000174886" 0 0 1
"3898" "ENSG00000174898" 0 0 1
"3899" "ENSG00000174950" 1 0 1
"3900" "ENSG00000174951" 1 0 0
"3901" "ENSG00000174990" 0 1 0
"3902" "ENSG00000175048" 1 0 1
"3903" "ENSG00000175054" 0 0 1
"3904" "ENSG00000175066" 1 0 0
"3905" "ENSG00000175073" 1 0 1
"3906" "ENSG00000175077" 0 1 0
"3907" "ENSG00000175084" 0 1 0
"3908" "ENSG00000175087" 1 0 0
"3909" "ENSG00000175104" 0 1 0
"3910" "ENSG00000175105" 1 0 0
"3911" "ENSG00000175130" 0 0 1
"3912" "ENSG00000175155" 0 0 1
"3913" "ENSG00000175161" 0 0 1
"3914" "ENSG00000175193" 0 0 1
"3915" "ENSG00000175206" 0 0 1
"3916" "ENSG00000175221" 1 1 1
"3917" "ENSG00000175283" 0 1 0
"3918" "ENSG00000175287" 0 1 0
"3919" "ENSG00000175315" 0 0 1
"3920" "ENSG00000175318" 1 0 0
"3921" "ENSG00000175322" 1 0 0
"3922" "ENSG00000175324" 1 0 0
"3923" "ENSG00000175387" 0 0 1
"3924" "ENSG00000175414" 0 1 0
"3925" "ENSG00000175426" 0 0 1
"3926" "ENSG00000175455" 0 1 0
"3927" "ENSG00000175463" 1 0 1
"3928" "ENSG00000175514" 0 0 1
"3929" "ENSG00000175518" 0 0 1
"3930" "ENSG00000175536" 0 1 1
"3931" "ENSG00000175548" 0 0 1
"3932" "ENSG00000175550" 0 1 0
"3933" "ENSG00000175556" 0 0 1
"3934" "ENSG00000175575" 1 0 0
"3935" "ENSG00000175581" 0 0 1
"3936" "ENSG00000175591" 0 0 1
"3937" "ENSG00000175634" 0 1 0
"3938" "ENSG00000175711" 1 0 0
"3939" "ENSG00000175746" 1 0 0
"3940" "ENSG00000175764" 0 1 0
"3941" "ENSG00000175779" 0 1 0
"3942" "ENSG00000175782" 0 1 0
"3943" "ENSG00000175792" 1 0 0
"3944" "ENSG00000175854" 1 0 0
"3945" "ENSG00000175874" 0 1 0
"3946" "ENSG00000175899" 1 0 0
"3947" "ENSG00000175906" 0 1 1
"3948" "ENSG00000175928" 1 0 0
"3949" "ENSG00000175946" 0 0 1
"3950" "ENSG00000175985" 0 1 0
"3951" "ENSG00000176020" 0 0 1
"3952" "ENSG00000176022" 1 0 1
"3953" "ENSG00000176040" 0 0 1
"3954" "ENSG00000176058" 0 0 1
"3955" "ENSG00000176095" 0 0 1
"3956" "ENSG00000176108" 0 0 1
"3957" "ENSG00000176170" 0 1 1
"3958" "ENSG00000176208" 0 1 0
"3959" "ENSG00000176274" 0 0 1
"3960" "ENSG00000176396" 0 1 0
"3961" "ENSG00000176438" 0 0 1
"3962" "ENSG00000176485" 0 1 0
"3963" "ENSG00000176532" 0 0 1
"3964" "ENSG00000176566" 0 1 0
"3965" "ENSG00000176678" 0 0 1
"3966" "ENSG00000176692" 0 1 0
"3967" "ENSG00000176732" 0 0 1
"3968" "ENSG00000176753" 0 1 1
"3969" "ENSG00000176788" 0 1 0
"3970" "ENSG00000176809" 0 1 0
"3971" "ENSG00000176842" 1 0 1
"3972" "ENSG00000176871" 0 0 1
"3973" "ENSG00000176887" 1 0 1
"3974" "ENSG00000176890" 0 1 0
"3975" "ENSG00000176894" 1 0 0
"3976" "ENSG00000176909" 1 0 0
"3977" "ENSG00000176915" 0 1 0
"3978" "ENSG00000176946" 0 0 1
"3979" "ENSG00000176956" 0 0 1
"3980" "ENSG00000176971" 0 0 1
"3981" "ENSG00000176988" 0 1 0
"3982" "ENSG00000177025" 1 0 0
"3983" "ENSG00000177042" 0 1 0
"3984" "ENSG00000177051" 1 0 1
"3985" "ENSG00000177054" 1 0 0
"3986" "ENSG00000177058" 1 0 0
"3987" "ENSG00000177105" 1 1 1
"3988" "ENSG00000177108" 0 0 1
"3989" "ENSG00000177119" 1 0 0
"3990" "ENSG00000177125" 0 0 1
"3991" "ENSG00000177138" 0 0 1
"3992" "ENSG00000177156" 1 1 0
"3993" "ENSG00000177182" 1 0 0
"3994" "ENSG00000177191" 0 0 1
"3995" "ENSG00000177238" 0 1 0
"3996" "ENSG00000177239" 0 1 0
"3997" "ENSG00000177272" 1 0 0
"3998" "ENSG00000177301" 0 0 1
"3999" "ENSG00000177363" 0 1 0
"4000" "ENSG00000177414" 0 1 0
"4001" "ENSG00000177427" 0 1 0
"4002" "ENSG00000177432" 0 1 0
"4003" "ENSG00000177483" 1 0 0
"4004" "ENSG00000177494" 1 0 0
"4005" "ENSG00000177508" 0 1 0
"4006" "ENSG00000177556" 1 0 0
"4007" "ENSG00000177570" 1 1 1
"4008" "ENSG00000177606" 0 1 0
"4009" "ENSG00000177627" 0 0 1
"4010" "ENSG00000177646" 0 0 1
"4011" "ENSG00000177666" 0 0 1
"4012" "ENSG00000177674" 0 0 1
"4013" "ENSG00000177684" 1 0 0
"4014" "ENSG00000177689" 0 1 0
"4015" "ENSG00000177710" 0 0 1
"4016" "ENSG00000177731" 1 0 0
"4017" "ENSG00000177807" 0 0 1
"4018" "ENSG00000177875" 1 0 0
"4019" "ENSG00000177885" 1 0 0
"4020" "ENSG00000177938" 0 0 1
"4021" "ENSG00000177963" 1 1 0
"4022" "ENSG00000177971" 0 0 1
"4023" "ENSG00000177984" 1 0 0
"4024" "ENSG00000177990" 1 0 0
"4025" "ENSG00000178033" 1 0 0
"4026" "ENSG00000178053" 1 0 1
"4027" "ENSG00000178057" 0 0 1
"4028" "ENSG00000178075" 0 0 1
"4029" "ENSG00000178078" 0 1 1
"4030" "ENSG00000178104" 1 0 1
"4031" "ENSG00000178105" 1 1 0
"4032" "ENSG00000178149" 0 1 0
"4033" "ENSG00000178150" 0 0 1
"4034" "ENSG00000178163" 0 0 1
"4035" "ENSG00000178172" 0 0 1
"4036" "ENSG00000178175" 0 0 1
